,action,cart_pos,pole_angle,cart_velocity,pole_ang_vel,reward,total_reward
0,0.06235814094543457,-0.0041853499975274145,-0.007637903853355594,0.022563474761831993,-0.058352429651664456,0.9995327336261671,0.9995327336261671
1,-0.011255741119384766,-0.0033528271040457252,-0.009861081981504101,0.019114220979820625,-0.05332162226039986,0.9995706627281499,1.999103396354317
2,-0.01481008529663086,-0.002676023124327413,-0.011887287691109433,0.014773988523911994,-0.04846342575006077,0.9995948338543532,2.99869823020867
3,-0.018210649490356445,-0.0021899628375383253,-0.013721105397893936,0.009573715580025833,-0.04366424155847186,0.9996071131273417,3.998305343336012
4,-0.02121138572692871,-0.0019267745722088862,-0.015366601849327092,0.00362697027336026,-0.039008897390524336,0.9996066701884533,4.9979120135244655
5,-0.023784160614013672,-0.0019138657093832558,-0.016831638354006417,-0.0029437265029180603,-0.03460276075634546,0.999592431410598,5.997504444935063
6,-0.025588512420654297,-0.0021714816329844863,-0.018133551316417466,-0.00990301777545823,-0.030812435692603578,0.9995617113887353,6.997066156323799
7,-0.02748250961303711,-0.0027161825522822895,-0.01929106307126875,-0.01730095724831862,-0.027350091331726625,0.9995157421761668,7.996581898499965
8,-0.028925418853759766,-0.0035628528750208826,-0.020320499262348163,-0.02500443856318403,-0.02437695096780048,0.9994524376204852,8.99603433612045
9,-0.03046870231628418,-0.004724712469480247,-0.02123631983467555,-0.03306273735451331,-0.021643907494404986,0.9993705354786601,9.99540487159911
10,-0.03155398368835449,-0.0062131715015036676,-0.022052258654931815,-0.041336809051774226,-0.019357232141085614,0.9992667509662343,10.994671622565344
11,-0.03188323974609375,-0.008032099729954665,-0.02279491515327621,-0.04958878546244187,-0.01795326349191684,0.999137740485718,11.993809363051062
12,-0.03205299377441406,-0.010179829093237561,-0.0234992109881907,-0.05777878413252868,-0.01741974059030465,0.9989799746367583,12.992789337687821
13,-0.032919883728027344,-0.012658715697025343,-0.024187246167475352,-0.06614718755621178,-0.017133886632926545,0.9987878319904612,13.991577169678282
14,-0.03371024131774902,-0.01547544225299886,-0.024869436222391992,-0.0746711684960466,-0.017122819370325202,0.9985551243942791,14.990132294072561
15,-0.03436708450317383,-0.01863538063946424,-0.025558361932103705,-0.08330805211387488,-0.017467364533534084,0.9982749586866944,15.988407252759256
16,-0.03494834899902344,-0.02214256534740113,-0.026269132111892707,-0.09203353984218698,-0.01821408766574009,0.9979394469533861,16.98634669971264
17,-0.03525972366333008,-0.02599873969774433,-0.0270219923879177,-0.10075752210242804,-0.019572009942019065,0.997540363278177,17.983887062990817
18,-0.03592109680175781,-0.03020615124414892,-0.027836223600785602,-0.10959462163678839,-0.021290149384144495,0.9970663079274116,18.98095337091823
19,-0.03672957420349121,-0.0347702007186413,-0.028724970060470974,-0.1185882838298607,-0.023308767204617126,0.9965052612679793,19.97745863218621
