,action,cart_pos,pole_angle,cart_velocity,pole_ang_vel,reward,total_reward
0,-0.0765848159790039,-0.005991640886096392,-0.005909102193841808,-0.015623734054627043,0.04528989972623446,0.9996996551424525,0.9996996551424525
1,0.015729427337646484,-0.006495711320988867,-0.004498189384422726,-0.009635955576554,0.02580719481545516,0.9998616857322845,1.999561340874737
2,0.010109424591064453,-0.006803655022085524,-0.0037216249723378615,-0.005794725020960677,0.013348662998468985,0.9999186832217142,2.999480024096451
3,0.004591941833496094,-0.006998204704085858,-0.003324082138996846,-0.003950194215424402,0.006699702036850037,0.9999339266046808,3.999413950701132
4,0.0012137889862060547,-0.007143288823598032,-0.003122583429000191,-0.003312512624801794,0.0034598747802296673,0.9999369285501732,4.999350879251305
5,-0.0008449554443359375,-0.007277459391534422,-0.0030101282849588403,-0.0033997918497455115,0.0022021205811354316,0.9999363369205452,5.999287216171851
6,-0.0016148090362548828,-0.007420646585067477,-0.0029319443344298594,-0.0037615000262657744,0.0017285587250566677,0.9999346240269079,6.999221840198759
7,-0.0017881393432617188,-0.007579666818920354,-0.0028676673116109076,-0.004190815166169885,0.0015006049243193392,0.9999323436604145,7.999154183859173
8,-0.0017626285552978516,-0.007755835355358644,-0.0028111750284128614,-0.004618681080504478,0.0013369069571463111,0.9999296323593867,8.99908381621856
9,-0.0016918182373046875,-0.007948767404543445,-0.0027608564900315495,-0.0050288585299872145,0.0011904784177303295,0.9999265241024922,9.999010340321052
10,-0.0016219615936279297,-0.00815774681030262,-0.0027161697351063313,-0.005420936834697519,0.0010540845256573428,0.9999230238239136,10.998933364144966
11,-0.001560211181640625,-0.008382090716923517,-0.002676730389448579,-0.0057969787929580165,0.0009269588810036719,0.9999191292480462,11.998852493393011
12,-0.0015082359313964844,-0.008621210711860451,-0.0026421494548216078,-0.006159641242489569,0.000810075764521552,0.999914834031822,12.998767327424833
13,-0.001462697982788086,-0.008874603038524725,-0.002612042800396769,-0.0065105034831298885,0.0007022471157570458,0.999910130672656,13.99867745809749
14,-0.0014243125915527344,-0.0091418327832664,-0.0025860525866881574,-0.006851426330987923,0.0006033267778226462,0.9999050086207848,14.998582466718274
15,-0.0013916492462158203,-0.009422530655559622,-0.002563840537760097,-0.0071838308836029855,0.0005124885763204282,0.9998994556306714,15.998481922348946
16,-0.0013642311096191406,-0.009716381811771925,-0.002545100015907938,-0.007509017759725564,0.0004289697752964766,0.9998934574541186,16.998375379803065
17,-0.0013420581817626953,-0.010023124136343223,-0.0025295469591201875,-0.007828321781192976,0.0003523945689499368,0.9998869976943447,17.998262377497408
18,-0.001323699951171875,-0.010342539992932704,-0.002516927406712492,-0.008142632733622973,0.0002816383778690086,0.9998800587641229,18.99814243626153
19,-0.0013093948364257812,-0.010674449578290647,-0.0025070214929300044,-0.008452951069407789,0.00021610695034988817,0.9998726210610349,19.998015057322565
20,-0.0012996196746826172,-0.011018716784810015,-0.0024996200574276305,-0.008760459967766891,0.00015584823907624563,0.9998646627852327,20.997879720107797
21,-0.0012927055358886719,-0.011375242120327912,-0.0024945330188169447,-0.009065808311504645,9.987124855024596e-05,0.9998561612862613,21.997735881394057
22,-0.0012898445129394531,-0.011743960488123114,-0.0024915860198859345,-0.00937006491026358,4.836122766027291e-05,0.9998470913456359,22.997582972739693
23,-0.0012888908386230469,-0.012124835571916159,-0.002490626586820287,-0.009673601839293328,5.4838816990273074e-08,0.9998374272843041,23.997420400023998
24,-0.001291513442993164,-0.012517857517128465,-0.0024915220280192236,-0.009977367422492405,-4.479877440875473e-05,0.9998271405744034,24.9972475405984
25,-0.0012965202331542969,-0.01292304667964322,-0.0024941453630596216,-0.010281924977324714,-8.672451341852709e-05,0.9998162015531856,25.997063742151585
26,-0.0013041496276855469,-0.01334044784937311,-0.0024983833975103504,-0.010587932106025011,-0.00012589440253385332,0.999804578516009,26.996868320667595
27,-0.001313924789428711,-0.013770129182715295,-0.002504134381805929,-0.010895899688546934,-0.0001627076850878816,0.9997922381429079,27.996660558810504
