,action,cart_pos,pole_angle,cart_velocity,pole_ang_vel,reward,total_reward
0,0.36270856857299805,-0.003473148649773758,-0.0036472653324220467,0.1121817025283531,-0.2633195190770362,1.0,1.0
1,-0.2127988338470459,-0.0004368456176328131,-0.010605425333874775,0.04003788381314745,-0.0884283961508973,1.0,2.0
2,-0.24682092666625977,-0.0004704243090088358,-0.010441068186366574,-0.041435446733687036,0.09411177268471585,1.0,3.0
3,0.024763107299804688,-0.001928862057878923,-0.007387872622812682,-0.031596124999409704,0.05963349397539316,1.0,4.0
4,0.09225940704345703,-0.0025565682469833005,-0.00663423993800799,7.337457597101499e-05,-0.02067779046115014,1.0,5.0
5,-0.005523204803466797,-0.0025816540465485966,-0.007466322598434464,-0.0013113229209936463,-0.02108835242173808,1.0,6.0
6,-0.03871893882751465,-0.0028810143429264558,-0.007823944611790564,-0.013611611136343585,0.002797903621512757,1.0,7.0
7,-0.017246484756469727,-0.0035249791898122047,-0.007596578766820678,-0.018580749761701904,0.008531873104441581,1.0,8.0
8,-0.001371145248413086,-0.00426158643144698,-0.007386489776355754,-0.018262280592859156,0.0021015149911547772,1.0,9.0
9,-0.004102468490600586,-0.0050049138218112325,-0.007378532449517195,-0.0189088001957362,-0.001652310876417991,1.0,10.0
10,-0.010506153106689453,-0.005817136655076058,-0.007417491334461366,-0.021698292442326617,-0.0003249417430656791,1.0,11.0
11,-0.011075973510742188,-0.0067442920680744105,-0.007397624171200226,-0.024656088833953968,0.0012965236200378934,1.0,12.0
12,-0.008866548538208008,-0.007774710864045541,-0.0073488919370250805,-0.026864755857835983,0.0011488896870890327,1.0,13.0
13,-0.007954835891723633,-0.008887393524473257,-0.00731908585042704,-0.028769930877730672,0.0003555482335539644,1.0,14.0
14,-0.008554935455322266,-0.010080313689112344,-0.007310382880500456,-0.030875429512233654,8.225796628950387e-05,1.0,15.0
15,-0.009360790252685547,-0.011362727681295648,-0.007300003625658031,-0.03324369327426368,0.0004309676279479373,1.0,16.0
16,-0.009251832962036133,-0.012738970492118869,-0.00727791384379376,-0.03556726361874264,0.0006716317861310479,1.0,17.0
17,-0.008823156356811523,-0.014205170485871426,-0.007252929905402856,-0.03774212552631674,0.00058091371378912,1.0,18.0
18,-0.008795976638793945,-0.015758107360460055,-0.007231627466693817,-0.039904047946953236,0.000486885114473379,1.0,19.0
19,-0.00879669189453125,-0.0173974420070554,-0.007213790210720808,-0.04206193105594271,0.00040678197535573747,1.0,20.0
20,-0.008787155151367188,-0.019122935346603934,-0.007199116658880947,-0.04421192393998481,0.0003280614736987335,1.0,21.0
21,-0.008829593658447266,-0.020934610682689734,-0.007186827427733884,-0.04637093091592473,0.00028657729163459163,1.0,22.0
22,-0.009225845336914062,-0.022835171532144902,-0.007170101409774452,-0.04865582034455697,0.0005465559244901683,1.0,23.0
23,-0.009057998657226562,-0.02482586537894158,-0.007145845163438186,-0.05087794494498103,0.0006665576621661251,1.0,24.0
24,-0.008803844451904297,-0.026903646027200544,-0.007120620553395885,-0.05301047638712333,0.0005978284320549752,1.0,25.0
25,-0.00879669189453125,-0.029066604209919508,-0.007097905967829154,-0.05513676174087962,0.00054041218975789,1.0,26.0
26,-0.008807182312011719,-0.03131460076952895,-0.007077049871505495,-0.057262331810994244,0.0005042482647783798,1.0,27.0
27,-0.008794307708740234,-0.03364744488275246,-0.007057631443923887,-0.05937911627163812,0.0004682516607116621,1.0,28.0
28,-0.008780717849731445,-0.03606477766868764,-0.0070396874403177824,-0.06148674460878212,0.0004302721235928745,1.0,29.0
29,-0.008772611618041992,-0.038566266866830484,-0.0070232434591259085,-0.06358691114111972,0.0003929526517238727,1.0,30.0
30,-0.008766651153564453,-0.04115162528961952,-0.007008274874556362,-0.0656801803715088,0.0003562096955142929,1.0,31.0
31,-0.00876307487487793,-0.043820589944188894,-0.0069947561449324866,-0.06776719722944555,0.00032016984321547165,1.0,32.0
32,-0.008761167526245117,-0.04657291887645873,-0.006982667317149463,-0.06984836943836563,0.00028443337027058574,1.0,33.0
33,-0.00806427001953125,-0.04940375235586334,-0.006982707055584321,-0.0716930159619991,-0.0002812210748486691,1.0,34.0
34,-0.00814962387084961,-0.0523088863752116,-0.007003628097369871,-0.07356287079374309,-0.0007649285139444404,1.0,35.0
35,-0.008503913879394531,-0.055291059061144544,-0.007038616431168534,-0.0755442772337067,-0.0009910065281021807,1.0,36.0
36,-0.008636236190795898,-0.05835318486679714,-0.007081450023342293,-0.07756028026851491,-0.001159574588911914,1.0,37.0
37,-0.008474588394165039,-0.06149466498632254,-0.0071346066869764635,-0.07951206287326257,-0.0015067247984765022,1.0,38.0
38,-0.008959531784057617,-0.0647172345556854,-0.007195300170670835,-0.08161411486551169,-0.0015423134831464777,1.0,39.0
39,-0.009014368057250977,-0.06802397780179185,-0.007258270807475662,-0.0837207558361773,-0.001620468243384504,1.0,40.0
40,-0.00823521614074707,-0.07140953040079202,-0.007338034584454814,-0.08555529641659743,-0.002375830035903765,1.0,41.0
41,-0.00905752182006836,-0.07487372461113223,-0.0074365661231399005,-0.08765159251512719,-0.0025704955856124126,1.0,42.0
42,-0.009328603744506836,-0.07842323484064066,-0.00754109694389897,-0.08982082670170007,-0.0026782561228832816,1.0,43.0
43,-0.009534358978271484,-0.08206051488718183,-0.00764941621784369,-0.09203994952685011,-0.0027610744238458313,1.0,44.0
44,-0.009717226028442383,-0.08578739305569391,-0.007761005761296191,-0.09430064447581166,-0.00284249429969468,1.0,45.0
45,-0.00990438461303711,-0.08960555041913242,-0.007875828288516119,-0.09660382236014435,-0.0029234297604479086,1.0,46.0
46,-0.009902715682983398,-0.09351542000232617,-0.007996848257721706,-0.09888633990183829,-0.0031515891459202505,1.0,47.0
47,-0.008984088897705078,-0.09751008129551997,-0.008143997532582761,-0.10084418832326066,-0.004223302781832266,1.0,48.0
48,-0.00644373893737793,-0.1015658261981066,-0.008375424472138416,-0.10194206549926345,-0.007353384067538275,1.0,49.0
49,-0.01106405258178711,-0.10569600774849941,-0.008662673158106045,-0.1045596247082104,-0.007073467646205321,1.0,50.0
50,-0.010251522064208984,-0.10992462632753304,-0.008958678735212782,-0.1068652129674263,-0.007779276030440272,1.0,51.0
51,-0.010788440704345703,-0.11424830188967892,-0.009281043238975802,-0.10931177093360696,-0.008398022420044674,1.0,52.0
52,-0.011628866195678711,-0.11867461219791409,-0.009622369343391007,-0.11199608174923574,-0.008735239525577653,1.0,53.0
53,-0.01225137710571289,-0.1232115242749168,-0.009975580820521222,-0.11484143918289215,-0.008995901447659509,1.0,54.0
54,-0.012828826904296875,-0.12786513312135236,-0.010338707453420519,-0.1178306178326533,-0.009233471998093122,1.0,55.0
55,-0.014719724655151367,-0.13264989355148687,-0.010690929587081677,-0.12139758617673407,-0.008462852890274557,1.0,56.0
56,-0.015125751495361328,-0.1375789020350378,-0.011015845955162631,-0.125043725533693,-0.007860579408140356,1.0,57.0
57,-0.01466226577758789,-0.14264961899192477,-0.011332709456822328,-0.12848431471235663,-0.008047694889226796,1.0,58.0
58,-0.015469551086425781,-0.14786240461693695,-0.011652350819838639,-0.1321466783233541,-0.008003435519568848,1.0,59.0
59,-0.015289783477783203,-0.15321951460810537,-0.011981072037525294,-0.13570112101508208,-0.008496116464693095,1.0,60.0
60,-0.01315450668334961,-0.15870367721922868,-0.012369907568832264,-0.1385011928112772,-0.010993116009489934,1.0,61.0
61,-0.01732659339904785,-0.16432683373183601,-0.012800874933122378,-0.14264553072999384,-0.010651133565390207,1.0,62.0
62,-0.015549182891845703,-0.1701026450770142,-0.013256611028380346,-0.14613631044630596,-0.012210003851149205,1.0,63.0
63,-0.016371726989746094,-0.17602248479737684,-0.013771273108945025,-0.14984548105930642,-0.013611576026657876,1.0,64.0
64,-0.018236160278320312,-0.18210185125743508,-0.014324173426794611,-0.15411045572471954,-0.014142004611089819,1.0,65.0
