,action,cart_pos,pole_angle,cart_velocity,pole_ang_vel,reward,total_reward
214,0.005395412445068359,0.3029021033730008,0.0016408020774276361,0.0836863178201312,0.003806025051489305,0.9075458349790562,211.3311106322082
215,0.006149768829345703,0.30627786102957244,0.0017838737495779265,0.08509745484851772,0.003383598855732675,0.9054653870813043,212.23657601928952
216,0.006062507629394531,0.30970901311173077,0.0019154853318221218,0.08645663831339201,0.003227085405520903,0.9033281416744345,213.13990416096394
217,0.006153583526611328,0.31319473000576137,0.0020429200678720046,0.08782590430003698,0.003172563005768237,0.9011325421120001,214.04103670307595
218,0.006071805953979492,0.316734286568727,0.0021726878790001253,0.08914889469497465,0.0033411358994918446,0.8988788022777365,214.9399155053537
219,0.0061588287353515625,0.3203269799121337,0.002310883374355583,0.0904826852388818,0.0035944970288773583,0.8965652820847086,215.8364807874384
220,0.006504058837890625,0.3239749502397616,0.0024570219243208614,0.09191239720662188,0.0037414310498976944,0.8941880059537505,216.73066879339214
221,0.006793498992919922,0.3276816257730918,0.002608039035499089,0.09341774572333807,0.0038401459120723336,0.8917437880694271,217.62241258146156
222,0.007052898406982422,0.33144981009876556,0.002762654316867775,0.09498770951703582,0.003922363307750118,0.8892295861372967,218.51164216759886
223,0.007287502288818359,0.33528190839155203,0.0029207037853326554,0.0966133569254825,0.004012505437504789,0.8866424873010875,219.39828465489995
224,0.00754094123840332,0.33918026276554936,0.0030822937993891693,0.09830040759780466,0.004100209134056053,0.8839792706303433,220.2822639255303
225,0.007817268371582031,0.3431474691830037,0.003247070434812701,0.10005583942680357,0.004172765027530425,0.8812364126297532,221.16350033816005
226,0.008090019226074219,0.34718622545359257,0.0034145869279388363,0.10187780043340178,0.00423793450604473,0.8784103608203961,222.04191069898044
227,0.008363485336303711,0.3512991859484683,0.0035846204607869127,0.10376595995522227,0.004299256976337485,0.8754974466424978,222.91740814562294
228,0.008638858795166016,0.35548900070582706,0.003757061727132586,0.10572042777975883,0.0043589101610299165,0.8724938739695783,223.78990201959252
229,0.008917093276977539,0.35975833100824806,0.00393186857662961,0.10774165357724975,0.004418101038334697,0.8693957053264214,224.65929772491893
230,0.009197473526000977,0.36410985158170756,0.004109055680120672,0.10982985944068915,0.00447846888128332,0.8661988661717364,225.52549659109067
231,0.009481430053710938,0.3685462557055126,0.004288679598015256,0.11198574834541124,0.004540493498464039,0.8628991222413833,226.38839571333205
232,0.00904989242553711,0.37306548144169316,0.004481864702030574,0.11397149184551944,0.00515160454307486,0.8595004554471842,227.24789616877922
233,0.00920867919921875,0.3776646979942487,0.0047010986416764515,0.11598487996008863,0.0058470233239468474,0.8559986075543634,228.1038947763336
234,0.009859800338745117,0.3823482355667189,0.004942695510359703,0.11818665842320997,0.006278016559245715,0.8523846465479925,228.95627942288158
235,0.010342121124267578,0.3871224110559291,0.005199558849996354,0.12051628556737042,0.0066148247934183285,0.8486524103466093,229.80493183322818
236,0.010828495025634766,0.3919923106131879,0.0054683549352715285,0.12297246402555621,0.006878186515270982,0.8447951718786102,230.6497270051068
237,0.011302947998046875,0.3969628724438339,0.005746720583638268,0.1255490871177751,0.007095981114637826,0.8408061604812656,231.49053316558806
238,0.011773824691772461,0.40203885519854654,0.006033188040659183,0.12824325070316805,0.007285426864241612,0.8366784186731572,232.32721158426122
239,0.01224517822265625,0.4072249339690603,0.0063268594167831035,0.13105366151166348,0.007457991862919006,0.8324047556199907,233.1596163398812
240,0.012720108032226562,0.41252575627021615,0.006627212194653924,0.13398022074697827,0.0076211073693671924,0.8279777023893188,233.98759404227053
241,0.013199329376220703,0.4179459725307494,0.00693398846416451,0.13702316554929644,0.007780646633073217,0.823389495213387,234.8109835374839
242,0.013685226440429688,0.4234902598174325,0.007247115173955235,0.14018358344005263,0.007940050071206548,0.8186320310152962,235.6296155684992
243,0.014179229736328125,0.42916334873065665,0.007566629008451352,0.14346305940402398,0.008101404807492846,0.8136968380143955,236.4433124065136
244,0.014680862426757812,0.4349700301666241,0.007892655918153973,0.14686302200283682,0.00826710051808673,0.8085750696211255,237.25188747613473
245,0.015192747116088867,0.440915169522544,0.008225377282158103,0.15038576359042363,0.008437557674675434,0.8032574494264536,238.05514492556117
246,0.01571369171142578,0.4470037154475806,0.00856501367399651,0.1540331553427938,0.00861430780455028,0.7977342769924419,238.8528792025536
247,0.016246318817138672,0.45324070844642717,0.008911810139245005,0.15780791554396667,0.008797073354733538,0.7919953671762288,239.64487456972984
248,0.01678919792175293,0.459631287468148,0.009266029099471948,0.1617122499227464,0.008986984490265498,0.78603005851857,240.4309046282484
249,0.017372846603393555,0.4661808820838706,0.009627514384674652,0.16575845625477628,0.009162220712420255,0.7798267149354422,241.21073134318385
