,action,cart_pos,pole_angle,cart_velocity,pole_ang_vel,reward,total_reward
801,0.0,0.005051473367620634,-0.001666663959869019,-5.1073754309784995e-08,1.1771582205571289e-07,0.9999717048480595,801.974719680387
802,0.0,0.005051471339933393,-0.0016666593812783446,-5.04068397918622e-08,1.1220087155039561e-07,0.9999717048838072,802.9746913852708
803,4.76837158203125e-07,0.005051472499739223,-0.0016666622355265206,1.0788906025650063e-07,-2.50386698578546e-07,0.9999717048625698,803.9746630901334
804,-4.76837158203125e-07,0.005051473598785759,-0.0016666645228442666,-5.2304457397485715e-08,1.302247082731228e-07,0.9999717048438471,804.9746347949772
805,4.76837158203125e-07,0.005051474696701865,-0.001666666799453614,1.0667151692121547e-07,-2.393188850020063e-07,0.9999717048251613,805.9746064998023
806,-4.76837158203125e-07,0.005051475758848398,-0.001666668764943001,-5.2946195023954855e-08,1.3539269623201297e-07,0.9999717048078834,806.9745782046102
807,4.76837158203125e-07,0.005051476841401076,-0.0016666709406208133,1.0653603608410687e-07,-2.393494540965099e-07,0.9999717047896897,807.9745499093999
808,-4.76837158203125e-07,0.005051477907531118,-0.0016666730040873737,-5.261617977951868e-08,1.3057009760965246e-07,0.9999717047720452,808.974521614172
809,0.0,0.005051475840357412,-0.00166666813922404,-5.085954184930695e-08,1.1386945661297913e-07,0.9999717048091464,809.9744933189811
810,0.0,0.005051473830234593,-0.001666663807238649,-4.974436491598411e-08,1.0373076947730722e-07,0.9999717048438949,810.974465023825
811,0.0,0.005051471853564769,-0.0016666597665314904,-4.91736398604958e-08,9.91716049870881e-08,0.999971704877334,811.9744367287024
812,4.76837158203125e-07,0.005051473061885228,-0.0016666631342289212,1.090919151840557e-07,-2.63135975499174e-07,0.999971704853894,812.9744084335563
813,-4.76837158203125e-07,0.005051474209434279,-0.0016666659361547968,-5.107267282078284e-08,1.171455655698148e-07,0.9999717048329672,813.9743801383893
814,0.0,0.005051472186204714,-0.0016666614258331425,-5.018679346751115e-08,1.0937477472296972e-07,0.9999717048684422,814.9743518432578
815,4.76837158203125e-07,0.005051473359089184,-0.0016666644372828915,1.0832297561221043e-07,-2.554219321856104e-07,0.9999717048465481,815.9743235481043
816,-4.76837158203125e-07,0.0050514744798394,-0.0016666669710048833,-5.165151217818546e-08,1.2292151053551555e-07,0.9999717048267855,816.974295252931
817,0.0,0.005051472436554902,-0.001666662261247053,-5.061663562586686e-08,1.1363104167927955e-07,0.999971704863128,817.9742669577942
818,4.76837158203125e-07,0.005051473594694569,-0.0016666651274358187,1.0801112216697626e-07,-2.5236983092126405e-07,0.9999717048418676,818.974238662636
819,-4.76837158203125e-07,0.005051474704933655,-0.0016666675591226758,-5.186851282920894e-08,1.2500467434605265e-07,0.999971704822551,819.9742103674586
820,0.0,0.005051472654574881,-0.0016666627824586176,-5.0755731423441966e-08,1.1491735881322078e-07,0.9999717048591881,820.9741820723177
821,4.76837158203125e-07,0.005051473808501258,-0.001666665611028331,1.0793790419705816e-07,-2.5175851737773746e-07,0.9999717048380956,821.9741537771558
822,-4.76837158203125e-07,0.005051474916989238,-0.0016666680303504538,-5.1883899808089556e-08,1.2502214100585432e-07,0.9999717048188379,822.9741254819746
823,0.0,0.005051472867087512,-0.001666663264024091,-5.071803743359896e-08,1.1438838384509358e-07,0.9999717048554359,823.97409718683
824,4.76837158203125e-07,0.005051474023546767,-0.0016666661243291277,1.0802674821779266e-07,-2.528154457497335e-07,0.9999717048342117,824.9740688916643
825,-4.76837158203125e-07,0.005051475136617182,-0.0016666685965684596,-5.174332786021406e-08,1.234299520794095e-07,0.9999717048147316,825.974040596479
826,0.0,0.005051473093417689,-0.0016666639051191026,-5.0522821047891555e-08,1.1222951908331559e-07,0.9999717048510124,826.9740123013299
827,0.0,0.005051471086930816,-0.0016666595376541372,-4.989316309611517e-08,1.0708381174463358e-07,0.9999717048858421,827.9739840062158
828,4.76837158203125e-07,0.005051472266973834,-0.0016666625936662713,1.0839129190562638e-07,-2.5539944435391537e-07,0.9999717048637271,828.9739557110795
829,-4.76837158203125e-07,0.005051473386271233,-0.0016666650834244493,-5.1790410412589663e-08,1.2507694664231672e-07,0.9999717048441257,829.9739274159236
830,4.76837158203125e-07,0.005051474505352787,-0.0016666675724324126,1.0721936123675947e-07,-2.4482843771597556e-07,0.9999717048245176,830.9738991207481
831,-4.76837158203125e-07,0.005051475590451823,-0.0016666697692911507,-5.2342735842525024e-08,1.2929568980385423e-07,0.9999717048062373,831.9738708255544
832,0.0,0.005051473526699958,-0.0016666648781528783,-5.095719609651243e-08,1.1641092115560713e-07,0.9999717048433914,832.9738425303977
833,0.0,0.0050514715055903405,-0.0016666603715431686,-5.0194474004449264e-08,1.0990585939975124e-07,0.9999717048788327,833.9738142352766
834,4.76837158203125e-07,0.005051472675841057,-0.0016666633377876256,1.081997181066079e-07,-2.536999529414131e-07,0.9999717048571161,834.9737859401337
835,-4.76837158203125e-07,0.0050514737893863,-0.0016666657791412202,-5.1888686128739844e-08,1.2582033578214704e-07,0.999971704837734,835.9737576449714
836,0.0,0.0050514717342831595,-0.0016666609292936212,-5.097144417979256e-08,1.1774803259830032e-07,0.999971704874663,836.973729349846
837,4.76837158203125e-07,0.005051472875738834,-0.001666663604956296,1.0752983277798574e-07,-2.4694042591072243e-07,0.9999717048542064,837.9737010547003
838,-4.76837158203125e-07,0.005051473963972478,-0.0016666657908531526,-5.2490262876477255e-08,1.3189386316765258e-07,0.999971704835931,838.9736727595363
839,4.76837158203125e-07,0.00505147505755189,-0.0016666680324743978,1.0663768089212555e-07,-2.39210428924271e-07,0.9999717048174056,839.9736444643537
840,-4.76837158203125e-07,0.005051476121158675,-0.0016666700225820793,-5.2840825120250584e-08,1.3406792411861558e-07,0.9999717048000311,840.9736161691537
841,0.0,0.0050514740386792415,-0.0016666649526061248,-5.1399711173276724e-08,1.2062380388830797e-07,0.9999717048379706,841.9735878739917
842,0.0,0.0050514720005865625,-0.00166666028463527,-5.0604674539147586e-08,1.1379754521405604e-07,0.9999717048741213,842.9735595788659
843,4.76837158203125e-07,0.005051473154738895,-0.0016666630981831323,1.0780188383848805e-07,-2.499248083581497e-07,0.9999717048530767,843.973531283719
844,-4.76837158203125e-07,0.005051474252318708,-0.0016666653877837128,-5.2291970698890736e-08,1.2966216146361045e-07,0.9999717048343614,844.9735029885534
