episode,average_reward
5,3.200000047683716
10,4.199999809265137
15,5.400000095367432
20,5.0
25,4.199999809265137
30,6.0
35,6.400000095367432
40,8.199999809265137
45,6.400000095367432
50,8.399999618530273
55,5.0
60,4.400000095367432
65,6.599999904632568
70,8.199999809265137
75,5.400000095367432
80,5.599999904632568
85,4.199999809265137
90,4.0
95,8.0
100,6.599999904632568
105,9.800000190734863
110,6.400000095367432
115,9.600000381469727
120,3.799999952316284
125,7.800000190734863
130,6.199999809265137
135,7.199999809265137
140,7.199999809265137
145,5.800000190734863
150,6.400000095367432
155,7.0
160,7.400000095367432
165,5.800000190734863
170,6.400000095367432
175,7.800000190734863
180,5.199999809265137
185,3.200000047683716
190,5.199999809265137
195,5.800000190734863
200,9.399999618530273
205,5.400000095367432
210,7.599999904632568
215,6.0
220,4.599999904632568
225,5.0
230,4.800000190734863
235,4.800000190734863
240,6.400000095367432
245,4.400000095367432
250,6.199999809265137
255,7.800000190734863
260,5.599999904632568
265,8.0
270,5.400000095367432
275,7.599999904632568
280,4.400000095367432
285,4.800000190734863
290,5.599999904632568
295,6.599999904632568
300,9.0
305,7.0
310,4.400000095367432
315,5.0
320,8.0
325,8.800000190734863
330,5.599999904632568
335,4.400000095367432
340,4.400000095367432
345,10.199999809265137
350,6.0
355,8.399999618530273
360,6.800000190734863
365,7.0
370,6.400000095367432
375,3.5999999046325684
380,4.599999904632568
385,5.199999809265137
390,4.800000190734863
395,7.400000095367432
400,9.800000190734863
405,6.400000095367432
410,6.400000095367432
415,7.199999809265137
420,13.800000190734863
425,5.800000190734863
430,6.400000095367432
435,9.0
440,8.399999618530273
445,9.600000381469727
450,6.800000190734863
455,6.0
460,7.0
465,6.0
470,7.0
475,7.199999809265137
480,6.199999809265137
485,5.400000095367432
490,4.800000190734863
495,7.199999809265137
500,5.800000190734863
505,7.599999904632568
510,8.399999618530273
515,7.599999904632568
520,5.800000190734863
525,7.800000190734863
530,11.600000381469727
535,6.400000095367432
540,4.800000190734863
545,7.800000190734863
550,6.599999904632568
555,6.199999809265137
560,7.599999904632568
565,7.0
570,8.199999809265137
575,6.199999809265137
580,5.400000095367432
585,7.800000190734863
590,8.399999618530273
595,7.400000095367432
600,8.199999809265137
605,5.599999904632568
610,9.800000190734863
615,6.199999809265137
620,8.0
625,9.399999618530273
630,7.800000190734863
635,5.599999904632568
640,6.199999809265137
645,17.600000381469727
650,7.400000095367432
655,6.599999904632568
660,6.400000095367432
665,6.400000095367432
670,5.800000190734863
675,5.599999904632568
680,8.800000190734863
685,10.0
690,7.0
695,8.800000190734863
700,4.400000095367432
705,10.199999809265137
710,10.800000190734863
715,9.600000381469727
720,6.0
725,8.399999618530273
730,3.799999952316284
735,9.199999809265137
740,7.800000190734863
745,8.399999618530273
750,8.0
755,7.0
760,6.400000095367432
765,7.800000190734863
770,6.599999904632568
775,4.199999809265137
780,7.599999904632568
785,11.199999809265137
790,8.0
795,8.399999618530273
800,7.400000095367432
805,9.399999618530273
810,8.399999618530273
815,11.199999809265137
820,8.199999809265137
825,8.600000381469727
830,7.0
835,7.800000190734863
840,9.0
845,12.399999618530273
850,10.199999809265137
855,12.600000381469727
860,10.0
865,8.199999809265137
870,7.400000095367432
875,8.399999618530273
880,13.600000381469727
885,6.599999904632568
890,8.199999809265137
895,7.599999904632568
900,8.399999618530273
905,11.800000190734863
910,8.800000190734863
915,10.199999809265137
920,18.600000381469727
925,9.0
930,9.399999618530273
935,6.599999904632568
940,6.599999904632568
945,11.399999618530273
950,12.199999809265137
955,14.199999809265137
960,8.399999618530273
965,7.800000190734863
970,14.0
975,6.599999904632568
980,13.0
985,14.800000190734863
990,9.199999809265137
995,8.0
1000,10.800000190734863
1005,11.0
1010,8.800000190734863
1015,14.199999809265137
1020,13.800000190734863
1025,9.600000381469727
1030,7.800000190734863
1035,10.0
1040,17.399999618530273
1045,12.399999618530273
1050,10.600000381469727
1055,11.0
1060,9.800000190734863
1065,16.600000381469727
1070,12.199999809265137
1075,35.599998474121094
1080,14.800000190734863
1085,8.0
1090,11.0
1095,14.199999809265137
1100,13.0
1105,17.799999237060547
1110,18.399999618530273
1115,17.399999618530273
1120,12.600000381469727
1125,22.600000381469727
1130,16.399999618530273
1135,21.399999618530273
1140,24.799999237060547
1145,13.600000381469727
1150,22.0
1155,38.400001525878906
1160,18.0
1165,12.199999809265137
1170,17.600000381469727
1175,15.800000190734863
1180,17.0
1185,8.199999809265137
1190,31.600000381469727
1195,25.200000762939453
1200,19.600000381469727
1205,22.200000762939453
1210,16.200000762939453
1215,37.400001525878906
1220,46.20000076293945
1225,25.799999237060547
1230,41.400001525878906
1235,19.600000381469727
1240,22.200000762939453
1245,54.0
1250,41.20000076293945
1255,38.20000076293945
1260,27.200000762939453
1265,39.20000076293945
1270,33.0
1275,31.200000762939453
1280,30.600000381469727
1285,21.0
1290,31.200000762939453
1295,53.20000076293945
1300,56.599998474121094
1305,45.79999923706055
1310,47.79999923706055
1315,47.79999923706055
1320,44.400001525878906
1325,58.400001525878906
1330,62.0
1335,71.80000305175781
1340,50.79999923706055
1345,59.0
1350,52.79999923706055
1355,43.599998474121094
1360,68.80000305175781
1365,63.599998474121094
1370,55.599998474121094
1375,71.80000305175781
1380,69.5999984741211
1385,61.0
1390,93.19999694824219
1395,66.4000015258789
1400,74.4000015258789
1405,97.19999694824219
1410,88.19999694824219
1415,76.0
1420,76.4000015258789
1425,61.20000076293945
1430,99.5999984741211
1435,90.5999984741211
1440,66.19999694824219
1445,90.5999984741211
1450,86.19999694824219
1455,85.5999984741211
1460,68.5999984741211
1465,80.0
1470,90.5999984741211
1475,97.0
1480,94.80000305175781
1485,100.19999694824219
1490,84.5999984741211
1495,93.0
1500,83.5999984741211
1505,97.80000305175781
1510,98.5999984741211
1515,100.0
1520,99.80000305175781
1525,90.80000305175781
1530,133.0
1535,105.80000305175781
1540,121.19999694824219
1545,151.60000610351562
1550,123.5999984741211
1555,134.0
1560,110.4000015258789
1565,100.0
1570,106.0
1575,111.19999694824219
1580,79.80000305175781
1585,116.19999694824219
1590,116.0
1595,104.4000015258789
1600,115.80000305175781
1605,94.19999694824219
1610,105.4000015258789
1615,101.80000305175781
1620,111.0
1625,146.0
1630,132.8000030517578
1635,88.5999984741211
1640,113.19999694824219
1645,123.19999694824219
1650,103.19999694824219
1655,132.1999969482422
1660,107.0
1665,111.0
1670,89.4000015258789
1675,126.5999984741211
1680,120.19999694824219
1685,97.19999694824219
1690,89.19999694824219
1695,103.5999984741211
1700,91.19999694824219
1705,104.0
1710,109.0
1715,121.80000305175781
1720,107.19999694824219
1725,113.0
1730,118.0
1735,114.19999694824219
1740,100.19999694824219
1745,114.0
1750,120.19999694824219
1755,131.39999389648438
1760,113.0
1765,152.0
1770,99.19999694824219
1775,114.4000015258789
1780,108.4000015258789
1785,114.0
1790,121.19999694824219
1795,113.19999694824219
1800,104.80000305175781
1805,120.5999984741211
1810,112.0
1815,124.0
1820,105.5999984741211
1825,108.80000305175781
1830,124.5999984741211
1835,126.4000015258789
1840,122.19999694824219
1845,133.39999389648438
1850,111.80000305175781
1855,112.4000015258789
1860,100.5999984741211
1865,110.5999984741211
1870,115.0
1875,124.4000015258789
1880,107.80000305175781
1885,123.4000015258789
1890,121.80000305175781
1895,130.60000610351562
1900,121.4000015258789
1905,167.8000030517578
1910,120.0
1915,114.0
1920,95.4000015258789
1925,113.80000305175781
1930,116.5999984741211
1935,94.80000305175781
1940,124.5999984741211
1945,130.0
1950,128.8000030517578
1955,109.80000305175781
1960,134.0
1965,110.0
1970,125.80000305175781
1975,111.80000305175781
1980,112.19999694824219
1985,111.19999694824219
1990,118.19999694824219
1995,158.1999969482422
2000,152.1999969482422
2005,113.4000015258789
2010,152.0
2015,135.8000030517578
2020,115.80000305175781
2025,137.60000610351562
2030,104.80000305175781
2035,152.60000610351562
2040,108.0
2045,115.5999984741211
2050,126.19999694824219
2055,136.0
2060,190.0
2065,122.19999694824219
2070,148.1999969482422
2075,124.19999694824219
2080,158.39999389648438
2085,192.1999969482422
2090,127.0
