episode,average_reward
5,1.3720476627349854
10,3.648904323577881
15,3.7034804821014404
20,3.747318983078003
25,3.7059662342071533
30,3.2577762603759766
35,4.182185173034668
40,3.63378643989563
45,5.483855724334717
50,4.1571526527404785
55,2.60066556930542
60,4.786420822143555
65,4.865823745727539
70,5.401564598083496
75,3.796889543533325
80,3.8864874839782715
85,3.766880512237549
90,3.5479114055633545
95,9.455459594726562
100,5.982089519500732
105,3.8061747550964355
110,5.336907386779785
115,4.612215995788574
120,4.691069602966309
125,3.7180564403533936
130,2.1222457885742188
135,2.337019681930542
140,3.3705477714538574
145,2.7957921028137207
150,3.2709827423095703
155,3.775669574737549
160,4.44077730178833
165,3.4284744262695312
170,4.589385986328125
175,4.333100318908691
180,3.4018032550811768
185,3.2059032917022705
190,4.199775695800781
195,3.253369092941284
200,5.158222198486328
205,2.7964494228363037
210,3.6899795532226562
215,4.546210765838623
220,7.746752738952637
225,5.274949550628662
230,3.132781505584717
235,5.629932403564453
240,4.587664604187012
245,7.258332252502441
250,6.368925094604492
255,5.191156387329102
260,7.140310764312744
265,4.848471641540527
270,8.484243392944336
275,6.012701511383057
280,5.770594596862793
285,3.4680302143096924
290,7.055254936218262
295,5.1000657081604
300,9.700226783752441
305,4.966644287109375
310,8.189667701721191
315,7.1940460205078125
320,2.7494139671325684
325,2.5266361236572266
330,4.821798801422119
335,5.8228864669799805
340,6.245353698730469
345,8.965143203735352
350,4.467822074890137
355,7.098752021789551
360,4.191047668457031
365,7.183797359466553
370,5.6927571296691895
375,7.831988334655762
380,4.403233528137207
385,7.289337158203125
390,3.087803840637207
395,4.348128318786621
400,6.144785404205322
405,4.422425746917725
410,3.366436719894409
415,5.509811878204346
420,5.492645263671875
425,5.851069450378418
430,8.08903980255127
435,6.818733215332031
440,5.230232238769531
445,6.921675205230713
450,7.566893100738525
455,10.03294849395752
460,6.7792863845825195
465,4.666266441345215
470,7.8153395652771
475,7.121004581451416
480,4.817980766296387
485,8.377452850341797
490,5.539528846740723
495,7.032503604888916
500,4.866702079772949
505,5.636744499206543
510,11.887327194213867
515,8.931241989135742
520,8.766682624816895
525,9.825759887695312
530,5.886188507080078
535,7.3413405418396
540,8.874963760375977
545,7.889808654785156
550,7.605897426605225
555,10.314559936523438
560,7.416980743408203
565,8.916269302368164
570,9.013265609741211
575,7.50521183013916
580,9.771223068237305
585,7.845545768737793
590,9.526151657104492
595,7.947462558746338
600,9.39174747467041
605,10.533839225769043
610,8.58659553527832
615,8.326821327209473
620,7.514707088470459
625,7.060568332672119
630,7.539671897888184
635,12.414583206176758
640,8.613200187683105
645,12.74424934387207
650,9.483495712280273
655,9.77612590789795
660,3.362278699874878
665,7.453463554382324
670,8.885588645935059
675,6.510267734527588
680,7.218957424163818
685,13.3936185836792
690,10.084936141967773
695,6.538421630859375
700,11.237060546875
705,7.574026584625244
710,5.631023406982422
715,11.16932201385498
720,9.45826530456543
725,10.233248710632324
730,10.161637306213379
735,9.453794479370117
740,8.918107032775879
745,6.57595682144165
750,12.961153030395508
755,7.423948764801025
760,8.023862838745117
765,8.181806564331055
770,15.467816352844238
775,12.798142433166504
780,16.18252944946289
785,12.876324653625488
790,10.948640823364258
795,15.092538833618164
800,10.566537857055664
805,10.217720985412598
810,16.45245933532715
815,19.845827102661133
820,11.526628494262695
825,8.881854057312012
830,13.004119873046875
835,11.420684814453125
840,19.818286895751953
845,6.50498104095459
850,12.248376846313477
855,10.18185043334961
860,14.3789701461792
865,17.364534378051758
870,15.549118041992188
875,5.652015209197998
880,12.319955825805664
885,12.966787338256836
890,8.230012893676758
895,10.958913803100586
900,15.813064575195312
905,18.66324806213379
910,9.547510147094727
915,20.212493896484375
920,8.968721389770508
925,15.787266731262207
930,10.01914119720459
935,21.561092376708984
940,19.86669921875
945,20.46200180053711
950,11.983628273010254
955,11.383062362670898
960,18.981740951538086
965,22.230058670043945
970,17.530248641967773
975,20.027259826660156
980,18.825529098510742
985,19.496923446655273
990,22.378625869750977
995,16.64522933959961
1000,14.528518676757812
1005,20.48714828491211
1010,24.8092098236084
1015,12.0880765914917
1020,36.478355407714844
1025,19.080320358276367
1030,31.58901023864746
1035,30.08712387084961
1040,22.651809692382812
1045,28.47808837890625
1050,23.983680725097656
1055,22.434553146362305
1060,31.77801513671875
1065,29.501163482666016
1070,29.32590675354004
1075,39.55803298950195
1080,35.210105895996094
1085,33.541954040527344
1090,42.924739837646484
1095,31.624155044555664
1100,28.39816665649414
1105,41.965553283691406
1110,37.451026916503906
1115,26.568222045898438
1120,44.79078674316406
1125,28.13467788696289
1130,54.14194869995117
1135,30.84601402282715
1140,35.603294372558594
1145,54.30574417114258
1150,42.71984100341797
1155,43.647491455078125
1160,52.647247314453125
1165,59.24424362182617
1170,65.34600830078125
1175,45.23081970214844
1180,62.628578186035156
1185,61.34918212890625
1190,51.35404586791992
1195,54.94551467895508
1200,48.150657653808594
1205,59.1519775390625
1210,80.7428207397461
1215,65.91829681396484
1220,61.49040603637695
1225,65.11456298828125
1230,58.093727111816406
1235,72.05889892578125
1240,53.3271484375
1245,49.16059112548828
1250,69.36856842041016
1255,68.8280258178711
1260,69.63215637207031
1265,64.12886047363281
1270,59.692405700683594
1275,56.724884033203125
1280,57.77770233154297
1285,65.82782745361328
1290,64.84831237792969
1295,60.27357864379883
1300,49.39574432373047
1305,51.61445999145508
1310,75.86155700683594
1315,65.58757019042969
1320,67.74696350097656
1325,58.73614501953125
1330,83.13179779052734
1335,68.064697265625
1340,78.06002807617188
1345,68.20639038085938
