episode,average_reward
5,1.4836885929107666
10,3.679755449295044
15,4.669388771057129
20,4.876046180725098
25,4.400696754455566
30,3.959135055541992
35,4.3637285232543945
40,3.8216476440429688
45,4.132683753967285
50,2.891047954559326
55,4.067072868347168
60,4.917626857757568
65,3.9579453468322754
70,3.6878857612609863
75,3.0412662029266357
80,4.33206033706665
85,2.982464075088501
90,4.132589340209961
95,3.705065965652466
100,3.7423977851867676
105,4.604064464569092
110,4.648383617401123
115,1.8235795497894287
120,4.390273094177246
125,7.770133018493652
130,4.900760650634766
135,3.877953290939331
140,4.7760515213012695
145,3.5193448066711426
150,4.646016597747803
155,4.099001407623291
160,6.265097618103027
165,2.9480338096618652
170,5.08218240737915
175,6.146917819976807
180,6.301685333251953
185,3.363175630569458
190,7.125892639160156
195,4.8227763175964355
200,7.683089256286621
205,7.3945417404174805
210,4.74485969543457
215,8.171041488647461
220,4.304804801940918
225,2.7835614681243896
230,7.2263312339782715
235,6.178538799285889
240,5.1342034339904785
245,4.7513108253479
250,7.405412197113037
255,4.926076412200928
260,7.763662815093994
265,5.76735782623291
270,7.283389091491699
275,5.291205883026123
280,5.1552324295043945
285,6.594202518463135
290,5.802082061767578
295,5.674263954162598
300,6.56234884262085
305,4.9015889167785645
310,4.45726203918457
315,6.9878082275390625
320,6.661571502685547
325,5.669865131378174
330,5.413482666015625
335,8.536277770996094
340,4.28199577331543
345,6.201035499572754
350,6.229715824127197
355,6.890577793121338
360,4.458815097808838
365,8.178324699401855
370,4.8629889488220215
375,6.165830135345459
380,8.061975479125977
385,4.562897682189941
390,6.150752067565918
395,3.9690475463867188
400,10.040815353393555
405,10.236600875854492
410,6.295735836029053
415,7.511756896972656
420,4.727465629577637
425,9.976861000061035
430,4.96136474609375
435,3.9058609008789062
440,4.288681507110596
445,6.259105682373047
450,8.484156608581543
455,5.919616222381592
460,10.68055248260498
465,5.962772846221924
470,6.9582953453063965
475,5.352611064910889
480,8.140851020812988
485,6.785120487213135
490,3.8351616859436035
495,5.542247772216797
500,7.1911516189575195
505,4.292309284210205
510,9.806471824645996
515,3.2896811962127686
520,10.678893089294434
525,7.845340728759766
530,10.068258285522461
535,7.418609619140625
540,4.725468635559082
545,8.0274658203125
550,9.32800579071045
555,11.58985424041748
560,4.15718412399292
565,9.747836112976074
570,17.272647857666016
575,14.589012145996094
580,5.2431464195251465
585,8.05268383026123
590,14.4328031539917
595,7.2187604904174805
600,9.079803466796875
605,4.119022846221924
610,11.941374778747559
615,11.64255142211914
620,8.982776641845703
625,10.46650505065918
630,11.117460250854492
635,11.255685806274414
640,6.856375217437744
645,6.386570930480957
650,16.07151222229004
655,10.180024147033691
660,9.922868728637695
665,16.442108154296875
670,21.126670837402344
675,8.782910346984863
680,8.903192520141602
685,9.64480209350586
690,6.761508941650391
695,6.049600601196289
700,8.010541915893555
705,12.280400276184082
710,12.92125129699707
715,9.43977165222168
720,6.955279350280762
725,8.751113891601562
730,10.728896141052246
735,7.982980251312256
740,12.4330415725708
745,18.563676834106445
750,14.511561393737793
755,13.703219413757324
760,8.858416557312012
765,11.008329391479492
770,14.75340461730957
775,8.204617500305176
780,11.665724754333496
785,19.88014793395996
790,10.27090835571289
795,11.273633003234863
800,9.171549797058105
805,11.667978286743164
810,14.50507926940918
815,7.73846435546875
820,10.593700408935547
825,15.9566068649292
830,11.12412166595459
835,10.201093673706055
840,8.539739608764648
845,10.595827102661133
850,13.764348983764648
855,12.268827438354492
860,9.216835975646973
865,11.774622917175293
870,9.617061614990234
875,19.914039611816406
880,10.739473342895508
885,17.752933502197266
890,12.150915145874023
895,12.498139381408691
900,28.31522560119629
905,23.318096160888672
910,20.896371841430664
915,12.874002456665039
920,29.77168846130371
925,23.297962188720703
930,24.34974479675293
