episode,average_reward
5,1.5489680767059326
10,2.4483909606933594
15,3.341341018676758
20,4.066107273101807
25,3.8948426246643066
30,2.8606114387512207
35,3.152924060821533
40,3.1390748023986816
45,4.510839939117432
50,4.027280330657959
55,4.257073402404785
60,2.800431489944458
65,3.444666624069214
70,3.8736019134521484
75,3.7729384899139404
80,4.061639308929443
85,2.2653276920318604
90,2.1583621501922607
95,3.6209518909454346
100,3.922638416290283
105,3.850177049636841
110,3.5824928283691406
115,3.7645316123962402
120,4.576302528381348
125,8.00912094116211
130,5.318112850189209
135,3.8043854236602783
140,3.182415246963501
145,6.369911193847656
150,1.9157187938690186
155,8.654207229614258
160,4.932839393615723
165,5.611030578613281
170,2.8056232929229736
