episode,average_reward
5,1.4983175992965698
10,3.4796528816223145
15,5.052964210510254
20,4.535794734954834
25,5.097992420196533
30,9.05150318145752
35,4.074358940124512
40,4.173275947570801
45,4.5807929039001465
50,3.801189422607422
55,4.379347801208496
60,5.285140514373779
65,6.1895432472229
70,4.659018516540527
75,3.899402141571045
80,2.536365509033203
85,7.51285457611084
90,3.0142762660980225
95,4.518483638763428
100,6.46727991104126
105,2.8508007526397705
110,6.7039794921875
115,4.977659702301025
120,2.5781524181365967
125,5.3008198738098145
130,6.191904067993164
135,4.241896629333496
140,6.652874946594238
145,3.066488742828369
150,4.015875816345215
155,3.753262758255005
160,4.460038661956787
165,5.253509044647217
170,9.043472290039062
175,4.069888114929199
180,9.144134521484375
185,6.833108425140381
190,6.647363185882568
195,5.271694183349609
200,4.733084201812744
205,8.231042861938477
210,6.17519474029541
215,8.780060768127441
220,6.246119022369385
225,3.288504123687744
230,5.482290744781494
235,4.60569429397583
240,2.938680410385132
245,6.290980339050293
250,4.066490650177002
255,7.853292942047119
260,5.181668281555176
265,4.878842353820801
270,4.979865074157715
275,5.7902512550354
280,6.618553161621094
285,8.826921463012695
290,5.440601825714111
295,3.506380796432495
300,5.075815677642822
305,6.343964576721191
310,6.601235866546631
315,3.7822036743164062
320,5.195346355438232
325,4.906915187835693
330,6.788471221923828
335,5.991031646728516
340,5.318263530731201
345,5.715920925140381
350,8.591894149780273
355,7.287435054779053
360,6.894102573394775
365,6.0810346603393555
370,5.252900123596191
375,7.348392486572266
380,6.93743371963501
385,9.618208885192871
390,7.895216941833496
395,7.499552249908447
400,6.645596981048584
405,8.821630477905273
410,7.308002471923828
415,6.810523986816406
420,8.429116249084473
425,9.58869743347168
430,6.875010013580322
435,7.122425079345703
440,6.0561652183532715
445,5.820822715759277
450,2.9494848251342773
455,5.664368629455566
460,6.148591041564941
465,7.457518100738525
470,7.651778221130371
475,11.53717041015625
480,3.467003583908081
485,11.668490409851074
490,5.916764259338379
495,6.870582580566406
500,7.912362575531006
505,11.422256469726562
510,9.196678161621094
515,5.95062780380249
520,11.683008193969727
525,11.564705848693848
530,8.304439544677734
535,8.023675918579102
540,7.9444732666015625
545,7.289690971374512
550,14.051104545593262
555,8.26884651184082
560,7.906931400299072
565,10.200318336486816
570,6.896512508392334
575,10.738308906555176
580,8.713876724243164
585,4.881810665130615
590,8.468009948730469
595,9.687592506408691
600,6.217165946960449
605,6.822152614593506
610,13.97651481628418
615,8.192994117736816
620,10.105334281921387
625,4.122145175933838
630,13.613018989562988
635,8.070770263671875
640,7.7146501541137695
645,11.03757381439209
650,5.057615756988525
655,11.509035110473633
660,6.0732741355896
665,9.343619346618652
670,12.022439956665039
675,7.176371097564697
680,11.901824951171875
685,13.150525093078613
690,21.25284767150879
695,5.967406272888184
700,8.404450416564941
705,10.012036323547363
710,6.888535976409912
715,16.40793228149414
720,8.910856246948242
725,14.183355331420898
730,6.06885290145874
735,5.496706485748291
740,9.655445098876953
745,20.17893409729004
750,11.6865234375
755,16.795101165771484
760,6.182684421539307
765,7.691658973693848
770,9.516764640808105
775,7.819876194000244
780,10.657548904418945
785,12.201643943786621
790,16.655500411987305
795,5.323805809020996
800,13.509371757507324
805,10.697265625
810,16.046884536743164
815,19.426204681396484
820,12.246430397033691
825,12.81898021697998
830,17.074565887451172
835,8.546289443969727
